"isn_seq";"ano";"cod_acao";"titulo";"dt_carga"
"15628";"2015";"14538";"ESTUDOS E PROJETOS / CASA ABRIGO PARA MULHERES VÍTIMAS DE VIOLÊNCIA/ FORTALEZA";"2015-04-22"
"15629";"2015";"14539";"ESTUDOS E PROJETOS / REDE DE ABASTECIMENTO DÁGUA - MARANGUAPE (TABATINGA E UMAR";"2015-04-22"
"15630";"2015";"14540";"ESTUDOS E PROJETOS / CENTRO DE REFERÊNCIA PARA TRATAMENTO DE USUÁRIOS DE CRACK";"2015-04-22"
"15631";"2015";"14541";"ESTUDOS E PROJETOS / URBANIZAÇÃO DA AV. 5/ MARACANAÚ.";"2015-04-22"
"15632";"2015";"14542";"ESTUDOS E PROJETOS / RECUPERAÇÃO/ AMPLIAÇÃO DA BARRAGEM TIJUQUINHA (BATURITÉ)";"2015-04-22"
"15633";"2015";"14543";"ESTUDOS E PROJETOS / CONSTRUÇÃO DE CAIXA DÁGUA - AÇUDE DOS SÉRVULOS/ CRATEÚS";"2015-04-22"
"15634";"2015";"14544";"ESTUDOS E PROJETOS / CENTRO DE REFERÊNCIA PARA TRATAMENTO DE USUÁRIOS DE CRACK";"2015-04-22"
"15635";"2015";"14545";"ESTUDOS E PROJETOS / SISTEMA DE ABASTECIMENTO DÁGUA/ CRATEÚS (CABEÇA DA ONÇA).";"2015-04-22"
"15636";"2015";"14546";"ESTUDOS E PROJETOS / CENTRO MULTIMÍDIA DE COMUNICAÇÃO E INCLUSÃO DIGITAL/ PENTE";"2015-04-22"
"15637";"2015";"14547";"ESTUDOS E PROJETOS / CENTRO DE REFERÊNCIA PARA TRATAMANTO DE USUÁRIOS DE CRACK";"2015-04-22"
"15638";"2015";"14548";"ESTUDOS E PROJETOS / CENTRO MULTIMÍDIA DE COMUNICAÇÃO E INCLUSÃO DIGITAL/ BATUR";"2015-04-22"
"15639";"2015";"14549";"ESTUDOS E PROJETOS / PAVIMENAÇÃO ASFÁLTICA CRATEÚS (SEDE) - MONTENEBO";"2015-04-22"
"15640";"2015";"14550";"ESTUDOS E PROJETOS / CENTRO DE REFERÊNCIA PARA TRATAMANTO DE USUÁRIOS DE CRACK";"2015-04-22"
"15641";"2015";"14551";"ESTUDOS E PROJETOS / URBANIZAÇÃO DO RIO POTY (TRECHO URBANO) CRATEÚS";"2015-04-22"
"15642";"2015";"14552";"ESTUDOS E PROJETOS / CENTRO DE REFERÊNCIA PARA TRATAMANTO DE USUÁRIOS DE CRACK";"2015-04-22"
"15643";"2015";"14553";"ESTUDOS E PROJETOS / CENTRO DE REFERÊNCIA PARA TRATAMANTO DE USUÁRIOS DE CRACK";"2015-04-22"
"15644";"2015";"14554";"ESTUDOS E PROJETOS / CENTRO DE REFERÊNCIA PARA TRATAMENTO DE USUÁRIOS DE CRACK";"2015-04-22"
"15645";"2015";"14555";"ESTUDOS E PROJETOS / CENTRO MULTIMÍDIA DE COMUNICAÇÃO E INCLUSÃO DIGITAL/ CRATE";"2015-04-22"
"15646";"2015";"14558";"ESTUDOS E PROJETOS / DELEGACIA DA MULHER/ BAIRRO BOM JARDIM";"2015-04-22"
"15647";"2015";"14559";"ESTUDOS E PROJETOS / DELEGACIA DA MULHER/ PACAJUS.";"2015-04-22"
"15648";"2015";"14562";"ESTUDOS E PROJETOS / QUADRA POLIESPORTIVA/ CAMPOS SALES.";"2015-04-22"
"15649";"2015";"14564";"ESTUDOS E PROJETOS / CENTRO MULTIMÍDIA DE COMUNICAÇÃO E INCLUSÃO DIGITAL/ BARBA";"2015-04-22"
"15650";"2015";"14565";"ESTUDOS E PROJETOS / CONSTRUÇÃO DE AVENIDA DE CONTORNO NA CIDADE DE AMONTADA";"2015-04-22"
"15651";"2015";"14566";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA CARIDADE  (DISTRITO DE SÃO DOMINGOS";"2015-04-22"
"15652";"2015";"14567";"ESTUDOS E PROJETOS / AMPLIAÇÃO DA OFERTA DE LEITOS NEONATAIS / SUS";"2015-04-22"
"15653";"2015";"14568";"Estudos e Projetos / Conclusão do Açude Diamantino/ Marco";"2015-04-22"
"15654";"2015";"14569";"ESTUDOS E PROJETOS / PASSAGEM MOLHADA SOBRE O RIO JAGUARIBE / ICÓ (CRUZEIRINHO)";"2015-04-22"
"15655";"2015";"14570";"ESTUDOS E PROJETOS / DUPLICAÇÃO DA RODOVIA ICÓ - LIMA CAMPOS";"2015-04-22"
"15656";"2015";"14571";"ESTUDOS E PROJETOS / QUADRA POLIESPORTIVA / IPAUMIRIM (FELIZARDO)";"2015-04-22"
"15657";"2015";"14572";"ESTUDOS E PROJETOS / AERÓDROMO DE ICÓ";"2015-04-22"
"15658";"2015";"14573";"ESTUDOS E PROJETOS / QUADRA POLIESPORTIVA / TABULEIRO DO NORTE.";"2015-04-22"
"15659";"2015";"14574";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA CE-282 / ICÓ - ICOZINHO.";"2015-04-22"
"15660";"2015";"14575";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA / CE-151 / UMARI - BAIXIO.";"2015-04-22"
"15661";"2015";"14576";"ESTUDOS E PROJETOS / DELEGACIA DA MULHER/ ICÓ";"2015-04-22"
"15662";"2015";"14577";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA / CE-282 - CE-153 / ICÓ - ORÓS";"2015-04-22"
"15663";"2015";"14578";"ESTUDOS E PROJETOS / REFORMAR, AMPLIAR E EQUIPAR O HOSPITAL REGIONAL DE ICÓ.";"2015-04-22"
"15664";"2015";"14579";"ESTUDOS E PROJETOS / ADUTORA / LAGOA DOS MILHARES / ICÓ (PEDRINHAS)";"2015-04-22"
"15665";"2015";"14580";"ESTUDOS E PROJETOS / QUADRA POLIESPORTIVA / ICÓ (SEDE)";"2015-04-22"
"15666";"2015";"14581";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA / SERRA DE MARANGUAPE";"2015-04-22"
"15667";"2015";"14582";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA/  RODOVIA CE-065 (JUBAIA)";"2015-04-22"
"15668";"2015";"14583";"ESTUDOS E PROJETOS / BARRAGEM DO RIO TRUSSU / ACOPIARA";"2015-04-22"
"15669";"2015";"14584";"ESTUDOS E PROJETOS / Ampliação da linha do Metrofor / trecho Vila das Flores (P";"2015-04-22"
"15670";"2015";"14585";"ESTUDOS E PROJETOS / CICLOVIA MORADA NOVA";"2015-04-22"
"15671";"2015";"14586";"ESTUDOS E PROJETOS / APOIO A CONSTRUÇÃO DE DUAS (2) FAZENDAS ESPERANÇA NOS MUNI";"2015-04-22"
"15672";"2015";"14587";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA / CE065 - CE354.";"2015-04-22"
"15673";"2015";"14588";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO E DRENAGEM DAS VERTENTES DO LAGEDO";"2015-04-22"
"16508";"2015";"15470";"PERFURAÇÃO DE POÇOS PROFUNDOS/QUIXADÁ";"2015-04-22"
"15674";"2015";"14589";"ESTUDOS E PROJETOS / LEITOS DE UNIDADES DE TRATAMENTO INTENSIVO - UTIS";"2015-04-22"
"15675";"2015";"14590";"ESTUDOS E PROJETOS / Duplicação da Avenida Henrique Mendes que liga o Alto da M";"2015-04-22"
"15676";"2015";"14591";"ESTUDOS E PROJETOS / REFORMA AEROPORTO DO MUNICÍPIO DE IGUATU";"2015-04-22"
"15677";"2015";"14592";"ESTUDOS E PROJETOS / RODOVIA SALITRE - ARARIPINA (PE)";"2015-04-22"
"15678";"2015";"14593";"ESTUDOS E PROJETOS / Apoio a realização da ExpoIguatu.";"2015-04-22"
"15679";"2015";"14594";"ESTUDOS E PROJETOS / IDENTIFICAÇÃO E TRATAMENTO DA DISLEXIA";"2015-04-22"
"15680";"2015";"14595";"ESTUDOS E PROJETOS / CAMINHÃO PARA COLETA DE LIXO / MUCAMBO.";"2015-04-22"
"15681";"2015";"14596";"ESTUDOS E PROJETOS / Implantação da Vara da Infância e da Adolescência no Munic";"2015-04-22"
"15682";"2015";"14598";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA/ RODOVIA PADRE CÍCERO";"2015-04-22"
"15683";"2015";"14599";"ESTUDOS E PROJETOS / SERVIÇO ITINERANTE PARA ERRADICAÇÃO DO SUB-REGISTRO";"2015-04-22"
"15684";"2015";"14600";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA / ACARAÚ (ARANAÚ) - CRUZ (PREÁ)";"2015-04-22"
"15685";"2015";"14601";"ESTUDOS E PROJETOS / AEROPORTO DE NOVA RUSSAS";"2015-04-22"
"15686";"2015";"14602";"ESTUDOS E PROJETOS / CICLOVIA / IGUATU (TRIÂNGULO DA CHAPADINHA)";"2015-04-22"
"15687";"2015";"14604";"ESTUDOS E PROJETOS / ASSISTÊNCIA AOS USUÁRIOS DE DROGAS LÍCITAS E ILÍCITAS.";"2015-04-22"
"15688";"2015";"14605";"ESTUDOS E PROJETOS / CASA DE RECUPERAÇÃO DE DEPENDENTES QUÍMICOS / PARACURU.";"2015-04-22"
"15689";"2015";"14606";"ESTUDOS E PROJETOS / URBANIZAÇÃO DO HORTO DE PADRE CÍCERO /  JUAZEIRO DO NORTE";"2015-04-22"
"15690";"2015";"14607";"ESTUDOS E PROJETOS / CASA DE RECUPERAÇÃO DE DEPENDENTES QUÍMICOS/SÃO GONÇALO DO";"2015-04-22"
"15691";"2015";"14608";"ESTUDOS E PROJETOS / APOIO FINANCEIRO A ONGS A TÍTULO DE SUBVENÇÃO";"2015-04-22"
"15692";"2015";"14609";"ESTUDOS E PROJETOS / CASA DE RECUPERAÇÃO DE DEPENDENTES QUÍMICOS / PARAIPABA.";"2015-04-22"
"15693";"2015";"14610";"ESTUDOS E PROJETOS / APOIO FINANCEIRO A ONGS A TÍTULO DE SUBVENÇÃO";"2015-04-22"
"15694";"2015";"14611";"ESTUDOS E PROJETOS / CASA RECUPERAÇÃO DE DEPENDENTES QUÍMICOS / TRAIRI.";"2015-04-22"
"15695";"2015";"14612";"ESTUDOS E PROJETOS / APOIO FINANCEIRO A ONGS A TÍTULO DE SUBVENÇÃO";"2015-04-22"
"15696";"2015";"14613";"ESTUDOS E PROJETOS / CASA DE RECUPERAÇÃO DEPENDENTES QUÍMICOS / PENTECOSTE.";"2015-04-22"
"15697";"2015";"14614";"ESTUDOS E PROJETOS / CASA DE RECUPERAÇÃO DE DEPENDENTES QUÍMICOS / TURURU.";"2015-04-22"
"15698";"2015";"14615";"ESTUDOS E PROJETOS / REFORMA E COBERTA DA QUADRA DE ESPORTES DA LOCALIDADE SETO";"2015-04-22"
"15699";"2015";"14616";"ESTUDOS E PROJETOS / CASA DE RECUPERAÇÃO DE DEPENDENTES QUÍMICOS / UMIRIM.";"2015-04-22"
"15700";"2015";"14617";"ESTUDOS E PROJETOS / CONSTRUÇÃO DA ADUTORA DE SERROTE BRANCO/QUIXADÁ";"2015-04-22"
"15701";"2015";"14618";"ESTUDOS E PROJETOS / CASA DE RECUPERAÇÃO DE DEPENDENTES QUÍMICOS ITAPIPOCA.";"2015-04-22"
"15702";"2015";"14619";"ESTUDOS E PROJETOS / CASA  DE RECUPERAÇÃO DE DEPENDENTES QUÍMICOS TEJUÇUOCA.";"2015-04-22"
"15703";"2015";"14620";"ESTUDOS E PROJETOS / ADUTORA EM CANAFÍSTULA/ RIO SÃO JOSÉ / APUIARES";"2015-04-22"
"15704";"2015";"14621";"ESTUDOS E PROJETOS / CASA DE RECUPERAÇÃO DE DEPENDENTES QUÍMICOS  APUIARÉS.";"2015-04-22"
"15705";"2015";"14622";"ESTUDOS E PROJETOS / CASA DE RECUPERAÇÃO DE DEPENDENTES QUÍMICOS ARACATI.";"2015-04-22"
"15706";"2015";"14623";"ESTUDOS E PROJETOS / SEDE DO SINE/IDT - CAMOCIM";"2015-04-22"
"15707";"2015";"14624";"ESTUDOS E PROJETOS / AQUISIÇÃO DE VIATURA PARA O SINE/IDT - CAMOCIM";"2015-04-22"
"15708";"2015";"14625";"ESTUDOS E PROJETOS / FÁBRICA DE GELO / ICARAIZINHO DE AMONTADA";"2015-04-22"
"15709";"2015";"14626";"ESTUDOS E PROJETOS / NÚCLEO DE INTERNAÇÃO E RESSOCIALIZAÇÃO DE DEPENDENTES QUÍM";"2015-04-22"
"15710";"2015";"14627";"ESTUDOS E PROJETOS / ESTÁDIO DE FUTEBOL / ICARAIZINHO DE AMONTADA";"2015-04-22"
"15711";"2015";"14629";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA / AMONTADA (ICARAIZINHO - SABIAGUAB";"2015-04-22"
"15712";"2015";"14630";"ESTUDOS E PROJETOS / AÇUDE PAULA PESSOA/  GRANJA";"2015-04-22"
"15713";"2015";"14631";"ESTUDOS E PROJETOS / CAMPUS AVANÇADO DA UVA/ CAMOCIM";"2015-04-22"
"15714";"2015";"14632";"ESTUDOS E PROJETOS / SEDE DO CIRETRAN/ CAMOCIM";"2015-04-22"
"15715";"2015";"14633";"ESTUDOS E PROJETOS / CONSTRUÇÃO DO MEMORIAL DE FÁTIMA / MAURITI (SÃO MIGUEL)";"2015-04-22"
"15716";"2015";"14634";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA / CE253 - MUCAMBO";"2015-04-22"
"15717";"2015";"14635";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA/ CE362 - CE071 / URUOCA";"2015-04-22"
"15718";"2015";"14636";"ESTUDOS E PROJETOS / BARRAGEM NA LAGOA DAS CANGALHAS / CAMOCIM";"2015-04-22"
"15719";"2015";"14637";"ESTUDOS E PROJETOS / FORMAÇÃO PROFISSIONAL EM SAÚDE E ASSISTÊNCIA SOCIAL PARA A";"2015-04-22"
"15720";"2015";"14638";"ESTUDOS E PROJETOS / CENTRO VOCACIONAL TECNOLÓGICO / CAMOCIM";"2015-04-22"
"15721";"2015";"14639";"ESTUDOS E PROJETOS / FORMAÇÃO PROFISSIONAL EM SAÚDE E ASSISTÊNCIA SOCIAL PARA A";"2015-04-22"
"15722";"2015";"14640";"ESTUDOS E PROJETOS / FORMAÇÃO PROFISSIONAL EM SAÚDE E ASSISTÊNCIA SOCIAL PARA A";"2015-04-22"
"15723";"2015";"14641";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA / CAMOCIM - PRAIA DE MACEIÓ";"2015-04-22"
"15724";"2015";"14642";"ESTUDOS E PROJETOS / FORMAÇÃO PROFISSIONAL EM SAÚDE E ASSISTÊNCIA SOCIAL PARA A";"2015-04-22"
"15725";"2015";"14643";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA / AMONTADA (MOITAS - BELA VISTA)";"2015-04-22"
"15726";"2015";"14644";"ESTUDOS E PROJETOS / FORMAÇÃO PROFISSIONAL EM SAÚDE E ASSISTÊNCIA SOCIAL PARA A";"2015-04-22"
"15727";"2015";"14645";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA /  BARROQUINHA - BITUPITÁ";"2015-04-22"
"15728";"2015";"14646";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA / CE187 / IPU - LADEIRA DA INGAZEIR";"2015-04-22"
"15729";"2015";"14647";"ESTUDOS E PROJETOS / ADUTORA DO AÇUDE ITAÚNA/ GRANJA (ADRIANÓPOLIS)";"2015-04-22"
"15730";"2015";"14648";"ESTUDOS E PROJETOS / RECUPERAÇÃO DO LAGO GRANDE/ CAMOCIM";"2015-04-22"
"15731";"2015";"14649";"ESTUDOS E PROJETOS / ADUTORA DO AÇUDE GANGORRA / GRANJA (SAMBAÍBA E SANTA TEREZ";"2015-04-22"
"15732";"2015";"14650";"ESTUDOS E PROJETOS / AQUISIÇÃO DE VIATURA/POLÍCIA MILITAR/ GROAÍRAS";"2015-04-22"
"15733";"2015";"14651";"ESTUDOS E PROJETOS / RAMPAS DE ACESSO PARA EMBARQUE E DESEMBARQUE DE BARCOS DE ";"2015-04-22"
"15734";"2015";"14652";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA / CAMOCIM (AMARELAS - PÓLO TURÍSTIC";"2015-04-22"
"15735";"2015";"14653";"ESTUDOS E PROJETOS / REALIZAÇÃO DO CONGRESSO DE AQUICULTURA / ARACATI";"2015-04-22"
"15736";"2015";"14654";"ESTUDOS E PROJETOS / CAMPANHA PÚBLICA PARA PRESERVAÇÃO DOS ESPAÇOS AQUÁTICOS";"2015-04-22"
"15737";"2015";"14655";"ESTUDOS E PROJETOS / CRIAÇÃO DO MANUAL DE BOAS PRÁTICAS DE MANEJO DOS CULTIVOS ";"2015-04-22"
"15738";"2015";"14656";"ESTUDOS E PROJETOS / CURSO ESPECIAL PARA HABILITAÇÃO DE ARRAIS AMADOR (TREINAME";"2015-04-22"
"15739";"2015";"14657";"ESTUDOS E PROJETOS / AQUISIÇÃO DE MATERIAL DE SAÚDE E SEGURANÇA DO PESCADOR";"2015-04-22"
"15740";"2015";"14658";"ESTUDOS E PROJETOS / APOIO A REGATAS E CANOAGENS NO ESTADO DO CEARÁ";"2015-04-22"
"15741";"2015";"14659";"ESTUDOS E PROJETOS / Capacitação de aquicultores familiares";"2015-04-22"
"15742";"2015";"14660";"ESTUDOS E PROJETOS / AQUISIÇÃO DE MATERIAL DE SAÚDE E SEGURANÇA DO PESCADOR";"2015-04-22"
"15743";"2015";"14661";"ESTUDOS E PROJETOS / Aquicultura integrada em pequenas comunidades rurais";"2015-04-22"
"15744";"2015";"14662";"ESTUDOS E PROJETOS / AQUISIÇÃO DE APETRECHOS DE PESCA (KIT DE PESCADOS) PARA A ";"2015-04-22"
"15745";"2015";"14663";"ESTUDOS E PROJETOS / INFORMATIZAÇÃO DE PESCADORES E INCLUSÃO DIGITAL.";"2015-04-22"
"15746";"2015";"14664";"ESTUDOS E PROJETOS / Apoio a cadeia produtiva da Piscicultura Ornamental";"2015-04-22"
"15747";"2015";"14665";"ESTUDOS E PROJETOS / REESTRUTURAÇÃO DAS COLÔNIAS";"2015-04-22"
"15748";"2015";"14666";"ESTUDOS E PROJETOS / AQUISIÇÃO DE APETRECHOS DE PESCA (KIT DO PESCADOR) PARA PE";"2015-04-22"
"15749";"2015";"14667";"ESTUDOS E PROJETOS / DESENVOLVIMENTO DA AGRICULTURA";"2015-04-22"
"15750";"2015";"14668";"ESTUDOS E PROJETOS / Implantação de duas unidades de produção de alevinos de es";"2015-04-22"
"15751";"2015";"14669";"ESTUDOS E PROJETOS / CAPACITAÇÃO DE DIRIGENTE DE COLÔNIAS DE PESCADORES.";"2015-04-22"
"15752";"2015";"14670";"ESTUDOS E PROJETOS / APOIO A PESCA ARTESANAL (KITS DE COMERCIALIZAÇÃO E BENEFIC";"2015-04-22"
"15753";"2015";"14671";"ESTUDOS E PROJETOS /  ESCOLA PROFISSIONALIZANTE /  BARBALHA";"2015-04-22"
"15754";"2015";"14672";"ESTUDOS E PROJETOS / Monitoramento da qualidade da água dos açudes que possuem ";"2015-04-22"
"15755";"2015";"14673";"ESTUDOS E PROJETOS / CAPACITAÇÃO DE MARISQUEIRAS";"2015-04-22"
"15756";"2015";"14674";"ESTUDOS E PROJETOS / ESCOLA PROFISSIONALIZANTE/ MARANGUAPE (AMANARI)";"2015-04-22"
"15757";"2015";"14675";"ESTUDOS E PROJETOS / Formatação de plantas de higienização do pescado.";"2015-04-22"
"15758";"2015";"14676";"ESTUDOS E PROJETOS / CASA DE RECUPERAÇÃO DE DEPENDENTES QUÍMICOS  ITAPAJÉ";"2015-04-22"
"15759";"2015";"14677";"ESTUDOS E PROJETOS / Segurança Alimentar Ambiental e Econômica dos Cultivos";"2015-04-22"
"15760";"2015";"14678";"ESTUDOS E PROJETOS / Implantação de cultivo de ostras";"2015-04-22"
"15761";"2015";"14679";"ESTUDOS E PROJETOS / MUSEU NACIONAL DO VAQUEIRO/ MARANGUAPE (ITAPEBUSSU)";"2015-04-22"
"15762";"2015";"14680";"ESTUDOS E PROJETOS / TUBULAÇÃO DO SISTEMA DE ABASTECIMENTO DÁGUA / MARANGUAPE (";"2015-04-22"
"15763";"2015";"14681";"ESTUDOS E PROJETOS / Implantação de Programa de Biosegurança nas fazendas de ca";"2015-04-22"
"15764";"2015";"14682";"Estudos e Projetos / Revitalização das Áreas de Nascentes do Rio Maranguapinho";"2015-04-22"
"15765";"2015";"14683";"ESTUDOS E PROJETOS / Implantação da certificação do camarão";"2015-04-22"
"15766";"2015";"14684";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA RODOVIA MARANGUAPE - MARACANAÚ PACA";"2015-04-22"
"15767";"2015";"14685";"ESTUDOS E PROJETOS / CVT/ MARANGUAPE.";"2015-04-22"
"15768";"2015";"14686";"ESTUDOS E PROJETOS / COMPANHIA DE POLICIAMENTO MILITAR/ MARANGUAPE";"2015-04-22"
"15769";"2015";"14687";"ESTUDOS E PROJETOS / REFORMA DA QUADRA DE ESPORTES DA ESCOLA ESTADUAL TABELIÃO ";"2015-04-22"
"15770";"2015";"14688";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA CE - 354 (AMANARI A BÚ)";"2015-04-22"
"15771";"2015";"14689";"ESTUDOS E PROJETOS / ESTUDOS TÉCNICOS PARA CONSTRUÇÃO DE BARRAGEM PARA ABASTECI";"2015-04-22"
"15772";"2015";"14690";"ESTUDOS E PROJETOS / CONSTRUÇÃO DE TELEFÉRICO MARANGUAPE";"2015-04-22"
"15773";"2015";"14691";"ESTUDOS E PROJETOS / SISTEMAS DE ABASTECIMENTO DÁGUA  / REDENÇÃO ( BARRA NOVA, ";"2015-04-22"
"15774";"2015";"14692";"ESTUDOS E PROJETOS / SISTEMAS DE ABASTECIMENTO DE ÁGUA /  REDENÇÃO (SEDE)";"2015-04-22"
"15775";"2015";"14693";"ESTUDOS E PROJETOS / RODOVIA OCARA -  ESTRADA DO ALGODÃO (VIA ANTÔNIO DIOGO)";"2015-04-22"
"15776";"2015";"14694";"ESTUDOS E PROJETOS / DISTRITO INDUSTRIAL / CARIDADE";"2015-04-22"
"15777";"2015";"14695";"ESTUDOS E PROJETOS / QUADRA POLIESPORTIVA /  BARREIRA";"2015-04-22"
"15778";"2015";"14696";"ESTUDOS E PROJETOS / ESCOLA PROFISSIONALIZANTE DA CAJUCULTURA / BARREIRA";"2015-04-22"
"15779";"2015";"14697";"ESTUDOS E PROJETOS / DISTRITO INDUSTRIAL / PARAMOTI";"2015-04-22"
"15780";"2015";"14698";"ESTUDOS E PROJETOS / HOSPITAL REGIONAL DO MACIÇO DE BATURITÉ";"2015-04-22"
"15781";"2015";"14699";"ESTUDOS E PROJETOS /RODOVIA GRANJA-BELA CRUZ (VIA PARAZINHO)";"2015-04-22"
"15782";"2015";"14700";"ESTUDOS E PROJETOS / APOIO A ORGANIZAÇÕES NÃO GOVERNAMENTAIS NA PREVENÇÃO E CON";"2015-04-22"
"15783";"2015";"14701";"ESTUDOS E PROJETOS / RODOVIA BARREIRA - PACAJUS";"2015-04-22"
"15784";"2015";"14702";"ESTUDOS E PROJETOS / Construção de Aterro Sanitário/Camocim";"2015-04-22"
"15785";"2015";"14703";"ESTUDOS E PROJETOS / AÇUDE DE LAGOINHA / BARREIRA";"2015-04-22"
"15786";"2015";"14704";"ESTUDOS E PROJETOS / Reforma do hospital de Bela Cruz.";"2015-04-22"
"15787";"2015";"14705";"ESTUDOS E PROJETOS / RODOVIA REDENÇÃO - PACOTI";"2015-04-22"
"15788";"2015";"14706";"ESTUDOS E PROJETOS / Construção do prédio do Legislativo Municipal.";"2015-04-22"
"15789";"2015";"14708";"ESTUDOS E PROJETOS / CASA ABRIGO PARA MULHERES VÍTIMAS DA VIOLÊNCIA - JUAZEIRO ";"2015-04-22"
"15790";"2015";"14709";"ESTUDOS E PROJETOS / Saneamento Básico/ Graça.";"2015-04-22"
"15791";"2015";"14710";"ESTUDOS E PROJETOS / Sistema de abastecimento de água/São Benedito (Barreira).";"2015-04-22"
"15792";"2015";"14711";"ESTUDOS E PROJETOS / EREVITALIZAÇÃO DO AÇUDE MUCAMBO";"2015-04-22"
"15793";"2015";"14712";"ESTUDOS E PROJETOS /INCENTIVO À PISCICULTURA/GRAÇA.";"2015-04-22"
"15794";"2015";"14713";"ESTUDOS E PROJETOS / Equipar e manter o Posto de Saúde do bairro Aldeota/Graça.";"2015-04-22"
"15795";"2015";"14714";"ESTUDOS E PROJETOS / Construção de um Vila Olímpica no município de Graça/CE.";"2015-04-22"
"15796";"2015";"14715";"ESTUDOS E PROJETOS / ABASTECIMENTO DÁGUA/ MARANGUAPE/ DISTRITO DE PAPARA";"2015-04-22"
"15797";"2015";"14716";"ESTUDOS E PROJETOS / Construção de Ginásio Poliesportivo no Distrito de Lapa no";"2015-04-22"
"15798";"2015";"14717";"ESTUDOS E PROJETOS / MATADOURO PÚBLICO/ GRAÇA";"2015-04-22"
"15799";"2015";"14718";"ESTUDOS E PROJETOS / Aquisição de viatura/ Policia Militar/ Graça";"2015-04-22"
"15800";"2015";"14719";"ESTUDOS E PROJETOS / CONSTRUÇÃO DE UMA MINI-FÁBRICA PARA BENEFICIAR A MATA FORR";"2015-04-22"
"15801";"2015";"14720";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA/ GRAÇA - GROAÍRAS";"2015-04-22"
"15802";"2015";"14722";"ESTUDOS E PROJETOS / CENTRO DE REFERÊNCIA DA MULHER / MORADA NOVA.";"2015-04-22"
"15803";"2015";"14723";"ESTUDOS E PROJETOS / CONSTRUÇÃO DE BARRAGENS VERTEDOURAS, CONSTRUÍDAS EM ALVENA";"2015-04-22"
"15804";"2015";"14724";"ESTUDOS E PROJETOS / RODOVIA CRATEÚS - TERESINA(PI)";"2015-04-22"
"15805";"2015";"14725";"ESTUDOS E PROJETOS / UNIDADE DA POLÍCIA MILITAR / LAVRAS DA MANGABEIRA (QUITAIÚ";"2015-04-22"
"15806";"2015";"14727";"ESTUDOS E PROJETOS / UM QUARTEL DO CORPO DE BOMBEIROS MILITAR QUIXADÁ";"2015-04-22"
"15809";"2015";"14730";"ESTUDOS E PROJETOS / RECUPERAÇÃO DA ESTRADA PODRINHO À IGUAÇU DO DISTRITO DE IG";"2015-04-22"
"15810";"2015";"14731";"ESTUDOS E PROJETOS / PAVIMENTAÇÃO ASFÁLTICA / IPUEIRAS - ARARENDA / IPAPORANGA.";"2015-04-22"
"15811";"2015";"14732";"ESTUDOS E PROJETOS / INCENTIVO À PISCICULTURA / AÇUDE BANABUIU";"2015-04-22"
"15812";"2015";"14733";"ESTUDOS E PROJETOS / CASA ABRIGO PARA MULHERES / BARBALHA";"2015-04-22"
"15813";"2015";"14734";"ESTUDOS E PROJETOS / CONSTRUÇÃO DO AÇUDE CAJAZEIRAS NO MUNICÍPIO DE BOA VIAGEM.";"2015-04-22"
"15814";"2015";"14735";"ESTUDOS E PROJETOS / ABASTECIMENTO DÁGUA DOMICILIAR / IBARETAMA";"2015-04-22"
"15815";"2015";"14736";"ESTUDOS E PROJETOS / RODOVIA SANTA FÉ / CRATO";"2015-04-22"
"15816";"2015";"14737";"ESTUDOS E PROJETOS / PASSAGEM MOLHADA / RIACHO RIACHÃO (CAMPOS SALES)";"2015-04-22"
"15817";"2015";"14738";"ESTUDOS E PROJETOS / CRIAÇÃO DE UM PÓLO TÉCNICO DE INFORMATIZAÇÃO PARA O SERTÃO";"2015-04-22"
"15818";"2015";"14739";"ESTUDOS E PROJETOS / SANEAMENTO AMBIENTAL AÇUDE DO CEDRO";"2015-04-22"
